longitude,latitude,requested_time,geo_altitude,velocity,special_purpose_indicator,origin_country,id,departure_date
11.494375375601,47.8889387744968,1664553294,7726.68,168.876380729587,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.6169151893029,47.9289736990201,1664553354,7726.68,169.801592104496,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.7395095825195,47.9687347412109,1664553414,7726.68,170.264643997389,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.8627624511719,48.0085144042969,1664553474,7726.68,170.041446979833,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
11.9855205829327,48.0480077711202,1664553534,7726.68,170.041446979833,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.1056976318359,48.0916442871094,1664553594,7726.68,172.04364183311,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.2111628605769,48.1527968584481,1664553654,7726.68,172.817965495482,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.3160963792067,48.2143249511719,1664553714,7726.68,173.882833010169,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.4218045748197,48.2761688232422,1664553774,7726.68,174.657336797974,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.5283578725961,48.3381958007812,1664553834,7726.68,174.657336797974,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.63427734375,48.3997099278337,1664553894,7726.68,174.657336797974,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.7414663214433,48.4616244041314,1664553954,7726.68,174.319863691421,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.8482216282895,48.5230733580508,1664554014,7726.68,174.319863691421,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
12.9579403525905,48.5818222821769,1664554074,7726.68,173.982496562324,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.0858009739926,48.6215313410355,1664554134,7726.68,173.416470401779,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.2152850811298,48.6594543457031,1664554194,7726.68,174.149742142987,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.3447265625,48.6969451904297,1664554254,7726.68,174.415484142511,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.4754356971154,48.7345275878906,1664554314,7726.68,175.564143412954,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.6074347245066,48.7723140393273,1664554374,7726.68,175.832263217808,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.7385441706731,48.8096008300781,1664554434,7726.68,176.304995085287,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
13.8703096829928,48.8468627929688,1664554494,7726.68,176.304995085287,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.0041712710732,48.884551484706,1664554554,7726.68,176.777959884732,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.1373082211143,48.9217467227225,1664554614,7726.68,176.930597233355,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.2759587214543,48.9433135986328,1664554674,7726.68,174.34870712828,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.4154357910156,48.9600592144465,1664554734,7726.68,174.068420045543,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.5558283879207,48.9764556884766,1664554794,7635.24,176.093963278802,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.6983337402344,48.9930181988215,1664554854,7482.84,174.484510767913,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.8390080378606,49.0091857910156,1664554914,7178.04,175.409562633715,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
14.9804217998798,49.0252990722656,1664554974,6858,172.875383282822,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.1195726896587,49.0408273470604,1664555034,6507.48,171.179260127908,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.2563235634252,49.0559568243512,1664555094,6126.48,168.471573898062,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.3924962093956,49.0709000926907,1664555154,5715,167.797091478133,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.5278737921464,49.0855640476033,1664555214,5273.04,166.781443610224,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.6596374511719,49.0996228234243,1664555274,4808.22,163.144460255957,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.7917625025699,49.1135419425318,1664555334,4335.78,160.606252987672,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
15.9216543344351,49.127197265625,1664555394,3855.72,157.820318355643,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.0466886821546,49.1400767180879,1664555454,3337.56,154.183080823225,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.1691284179688,49.1526458222987,1664555514,2781.3,144.795653526457,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.2841327373798,49.1643676757812,1664555574,2171.7,138.45808931487,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.3922520687706,49.1749908964513,1664555634,1592.58,125.280581779103,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.4891052246094,49.1689856577728,1664555694,1074.42,113.516238982059,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.575481708233202,49.16162109375,1664555754,685.8,94.9494171204744,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
16.6418926532452,49.1558074951172,1664555814,419.1,63.2996114136496,FALSE,NA,49d452_2022-09-30 17:07:54,2022-09-30
6.61830139160156,46.5471868999934,1664547741,NA,2.12110695046525,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.62640380859375,46.5606172206038,1664547801,937.26,37.9783731719936,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.64205932617188,46.5828226380429,1664547861,1097.28,50.1549921736379,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.66128540039062,46.609636727026,1664547921,1158.24,59.5889614368107,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.68264007568359,46.6387784278999,1664547981,1165.86,60.2778229982482,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.7013252072218,46.6689147949219,1664548041,1150.62,61.5013445024718,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.71559403582317,46.7004547119141,1664548101,1150.62,61.5013445024718,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.73033179306402,46.7323150634766,1664548161,1150.62,61.8403629599245,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.74419868283156,46.7638549804688,1664548221,1150.62,61.3483906793247,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.75865173339844,46.7957991260593,1664548281,1143,60.8437422941289,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.78325373951982,46.8241882324219,1664548341,1120.14,62.3518012731616,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.80994415283203,46.852360095008,1664548401,1089.66,61.5121015634923,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.83574969951923,46.8804310944121,1664548461,1066.8,61.9472608149222,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.8621591421274,46.9091538251457,1664548521,1028.7,64.2375574993984,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.88932037353516,46.9388580322266,1664548581,960.12,67.6743211801824,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.91793588491586,46.9699975999735,1664548641,800.1,69.6990936843544,FALSE,NA,4b43ad_2022-09-30 16:22:21,2022-09-30
6.61671708269817,46.5458335876465,1664545652,NA,NA,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.59770202636719,46.5574516684322,1664545712,876.3,42.0524537677262,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.58429401676829,46.5357971191406,1664545772,899.16,52.9977202624827,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.6126708984375,46.5246323407707,1664545832,815.34,36.5870605292348,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61624815405869,46.5409698486328,1664545892,670.56,28.3691495325922,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.60923767089844,46.5546119819253,1664545952,792.48,39.0774317236269,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.58438110351562,46.5497705491923,1664546012,883.92,49.0046728055607,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.59528034489329,46.5272369384766,1664546072,876.3,45.5508135210145,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61548614501953,46.5327789823888,1664546132,739.14,31.5325217460315,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61698504192073,46.5479736328125,1664546192,693.42,30.870926735664,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61805687881098,46.5680694580078,1664546252,891.54,41.1587351494131,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61431884765625,46.5895727125265,1664546312,1135.38,42.2345678369821,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.60566711425781,46.6116850254899,1664546372,1173.48,56.5280093775472,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.56247711181641,46.6111263986361,1664546432,1165.86,65.5608370126387,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.54584186833079,46.5785522460938,1664546492,1112.52,65.7885179715286,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.54945931783537,46.5441741943359,1664546552,1066.8,64.4699119014512,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.56111554401677,46.5113067626953,1664546612,1104.9,63.6103297182172,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.58449498618521,46.4839782714844,1664546672,1066.8,51.075248069819,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61088562011719,46.493628550384,1664546732,1074.42,39.1788877967305,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61350157202744,46.5135955810547,1664546792,914.4,37.7266727858873,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61548614501953,46.5323600122484,1664546852,746.76,36.1431235149274,FALSE,NA,4b1bdd_2022-09-30 15:47:32,2022-09-30
6.61651611328125,46.5439049672272,1664545203,662.94,28.8822624985764,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.61713409423828,46.561082742982,1664545263,861.06,30.9351564883027,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.62159729003906,46.5784001754502,1664545323,1013.46,36.3257210371948,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
6.62087045064787,46.5968170166016,1664545383,1196.34,32.0858025821241,FALSE,NA,4b1b13_2022-09-30 15:40:03,2022-09-30
